rcid,airpt_cd,airpt_name,cntry_cd,atpco_cntry_cd,icao,city_cd,lat,lng,timezone,gmt,is_rail_road,is_bus_station,geoname_id,us_state_cd,atpco_zone,atpco_area
5398,NGP,NAS,US,US,,CRP,27.700000,-97.283330,America/Chicago,-6,N,N,0,,000,1
5399,NGQ,"Ngari Gunsa/Ali Kunsha",CN,CN,ZUAL,NGQ,32.103817,80.054276,Asia/Shanghai,8,N,N,8260713,,320,3
5400,NGR,Ningerum,PG,PG,,NGR,-6.500000,141.000000,Pacific/Port_Moresby,10,N,N,2089599,,340,3
5401,NGS,Nagasaki,JP,JP,RJFU,NGS,32.914400,129.922580,Asia/Tokyo,9,N,N,6300355,,310,3
5402,NGU,"NAS Chambers",US,US,KNGU,ORF,35.833332,-76.283330,America/New_York,-5,N,N,7910320,,000,1
5403,NGW,"Cabaniss Field",US,US,,CRP,27.783333,-97.400000,America/Chicago,-6,N,N,0,,000,1
5404,NGX,Manang,NP,NP,VNMA,NGX,27.700556,85.363050,Asia/Kathmandu,6,N,N,6941684,,330,3
5405,NHA,"Nha Trang",VN,VN,VVNT,NHA,12.227912,109.196660,Asia/Ho_Chi_Minh,7,N,N,6301171,,320,3
5406,NHD,"Minhad AB",AE,AE,,DXB,25.023756,55.373653,Asia/Dubai,4,N,N,0,,220,2
5407,NHF,"New Halfa",SD,SD,,NHF,15.350000,35.733334,Africa/Khartoum,3,N,N,374272,,220,2
5408,NHK,"Patuxent River NAS",US,US,,NHK,38.300000,-76.433334,America/New_York,-5,N,N,0,,000,1
5409,NHS,Nushki,PK,PK,OPNK,NHS,29.583332,66.000000,Asia/Karachi,5,N,N,7730753,,330,3
5410,NHT,Northolt,GB,GB,EGWU,NHT,51.533333,-0.366667,Europe/London,0,N,N,6301524,,210,2
5411,NHV,"Nuku Hiva",PF,PF,NTMD,NHV,-8.795214,-140.222230,Pacific/Marquesas,-10,N,N,7730130,,340,3
5412,NHX,"Barin Olf Osn",US,US,,NHX,30.400000,-87.683334,America/Chicago,-6,N,N,0,,000,1
5413,NHZ,NAS,US,US,KNHZ,NHZ,43.916668,-69.966670,America/New_York,-5,N,N,6298757,,000,1
5414,NIA,Nimba,LR,LR,,NIA,7.491111,-8.591667,Africa/Monrovia,0,N,N,0,,230,2
5415,NIB,Nikolai,US,US,PAFS,NIB,63.016666,-154.383330,America/Anchorage,-9,N,N,5869969,,000,1
5416,NIE,Niblack,US,US,,NIE,55.066666,-132.150000,America/Anchorage,-9,N,N,8298687,,000,1
5417,NIF,Nifty,AU,AU,YCNF,NIF,-21.675000,121.586110,Australia/Perth,8,N,N,7731333,,340,3
5418,NIG,Nikunau,KI,KI,,NIG,-1.333333,176.416670,Pacific/Tarawa,12,N,N,0,,340,3
5419,NIK,"Niokolo Koba",SN,SN,,NIK,13.066667,-12.716667,Africa/Dakar,0,N,N,8298915,,230,2
5420,NIM,Niamey,NE,NE,DRRN,NIM,13.476534,2.177158,Africa/Niamey,1,N,N,6296456,,230,2
5421,NIN,Ninilchik,US,US,,NIN,60.066666,-151.733340,America/Anchorage,-9,N,N,5870043,,000,1
5422,NIO,Nioki,CD,CD,FZBI,NIO,-2.750000,17.700000,Africa/Kinshasa,1,N,N,7668266,,230,2
5423,NIP,"Jacksonville NAS",US,US,KNIP,JAX,30.250000,-81.680560,America/New_York,-5,N,N,6298759,,000,1
5424,NIR,"Chase Field NAS",US,US,,NIR,28.400000,-97.750000,America/Chicago,-6,N,N,4673258,,000,1
5425,NIS,Simberi,PG,PG,,NIS,-2.666667,152.000000,Pacific/Port_Moresby,10,N,N,8298798,,340,3
5426,NIT,Niort,FR,FR,LFBN,NIT,46.316666,-0.450000,Europe/Paris,1,N,N,6299376,,210,2
5427,NIU,Niau,PF,PF,NTKN,NIU,-16.121988,-146.373250,Pacific/Tahiti,-10,N,N,8298709,,340,3
5428,NIX,Nioro,ML,ML,GANR,NIX,15.239167,-9.577222,Africa/Bamako,0,N,N,6297178,,230,2
5429,NJA,"Atsugi NAS",JP,JP,RJTA,NJA,35.416668,139.350000,Asia/Tokyo,9,N,N,6300402,,310,3
5430,NJC,Nizhnevartovsk,RU,XU,USNN,NJC,60.947600,76.491450,Asia/Yekaterinburg,6,N,N,6301001,,360,3
5431,NJF,"Al-Ashraf International",IQ,IQ,ORNI,NJF,31.993563,44.389187,Asia/Baghdad,3,N,N,7910618,,220,2
5432,NJK,"El Centro NAF",US,US,KNJK,IPL,32.837223,-115.574720,America/Los_Angeles,-8,N,N,6301667,,000,1
5433,NKA,Nkan,GA,GA,,NKA,0.700000,9.983333,Africa/Libreville,1,N,N,2397354,,230,2
5434,NKC,Nouakchott,MR,MR,GQNN,NKC,18.098148,-15.952041,Africa/Nouakchott,0,N,N,6297240,,230,2
5435,NKD,Sinak,ID,ID,,NKD,-5.850000,110.466670,Asia/Jayapura,9,N,N,8299153,,320,3
5436,NKG,"Nanjing Lukou International Airport",CN,CN,ZSNJ,NKG,31.735737,118.866520,Asia/Shanghai,8,N,N,6301384,,320,3
5437,NKI,Naukiti,US,US,,NKI,55.366670,-133.216660,America/Anchorage,-9,N,N,0,,000,1
5438,NKL,Nkolo,CD,CD,FZAR,NKL,-1.983333,16.466667,Africa/Kinshasa,1,N,N,7730554,,230,2
5439,NKM,"Komaki AFB",JP,JP,RJNA,NGO,35.253890,136.919570,Asia/Tokyo,9,N,N,0,,310,3
5440,NKN,Nankina,PG,PG,,NKN,-5.833333,143.450000,Pacific/Port_Moresby,10,N,N,8299113,,340,3
5441,NKO,Ankokoambo,MG,MG,,NKO,-16.583332,-44.450000,Indian/Antananarivo,3,N,N,8299298,,230,2
5442,NKS,Nkongsamba,CM,CM,,NKS,4.950000,9.933333,Africa/Douala,1,N,N,2223763,,230,2
5443,NKU,Nkaus,LS,LS,FXNK,NKU,-29.500000,28.000000,Africa/Maseru,2,N,N,7730539,,230,2
5444,NKV,"Nichen Cove",US,US,,NKV,55.850000,-133.216660,America/Anchorage,-9,N,N,0,,000,1
5445,NKX,"Miramar MS",US,US,,SAN,32.866670,-117.116670,America/Los_Angeles,-8,N,N,0,,000,1
5446,NKY,Nkayi,CG,CG,,NKY,-4.216667,13.300000,Africa/Brazzaville,1,N,N,0,,230,2
5447,NLA,Ndola,ZM,ZM,FLND,NLA,-12.993449,28.665024,Africa/Lusaka,2,N,N,6297022,,230,2
5448,NLC,"Lemoore NAS (Reeves Field)",US,US,KNLC,NLC,36.300000,-119.766670,America/Los_Angeles,-8,N,N,5399082,,000,1
5449,NLD,"International Quetzalcoatl",MX,MX,MMNL,NLD,27.434723,-99.566666,America/Matamoros,-6,N,N,3522551,,000,1
5450,NLE,"Jerry Tyler Memorial",US,US,,NLE,41.841667,-86.225000,America/Detroit,-5,N,N,0,,000,1
5451,NLF,"Darnley Island",AU,AU,YDNI,NLF,-9.584515,143.786900,Australia/Brisbane,10,N,N,7731335,,340,3
5452,NLG,"Nelson Lagoon",US,US,PAOU,NLG,56.001390,-161.152500,America/Anchorage,-9,N,N,5869806,,000,1
5453,NLK,"Norfolk Island",NF,NF,YSNF,NLK,-29.042500,167.939440,Pacific/Norfolk,12,N,N,6301347,,340,3
5454,NLL,Nullagine,AU,AU,YNUL,NLL,-21.750000,120.200000,Australia/Perth,8,N,N,7731336,,340,3
5455,NLN,Kneeland,US,US,,NLN,40.719300,-123.928200,America/Los_Angeles,-8,N,N,5566367,,000,1
5456,NLO,N'dolo,CD,CD,FZAB,FIH,-4.325000,15.326389,Africa/Kinshasa,1,N,N,7668265,,230,2
5457,NLP,"Nelspruit Airport",ZA,ZA,FANS,NLP,-25.500834,30.913889,Africa/Johannesburg,2,N,N,6296913,,230,2
5458,NLS,Nicholson,AU,AU,YNIC,NLS,-18.050833,128.895830,Australia/Perth,8,N,N,7731337,,340,3
5459,NLT,Nalati,CN,CN,ZWNL,NLT,43.432220,83.382225,Asia/Shanghai,8,N,N,8260762,,320,3
5460,NLU,"Santa Lucia",MX,MX,,MEX,19.400000,-99.150000,America/Mexico_City,-6,N,N,0,,000,1
5461,NLV,"Nikolaev (Mykolaiv)",UA,UA,UKON,NLV,47.050000,31.916668,Europe/Kiev,2,N,N,6300967,,210,2
5462,NMA,Namangan,UZ,UZ,UTKN,NMA,40.983334,71.600000,Asia/Tashkent,5,N,N,7537044,,320,3
5463,NMB,Daman,IN,IN,VADN,NMB,20.416668,72.950000,Asia/Kolkata,6,N,N,7668570,,330,3
5464,NMC,"Norman's Cay",BS,BS,MYEN,NMC,24.593610,-76.820000,America/Nassau,-5,N,N,3571802,,140,1
5465,NME,Nightmute,US,US,PAGT,NME,60.471046,-164.700840,America/Anchorage,-9,N,N,5869941,,000,1
5466,NMG,"San Miguel",PA,PA,,NMG,8.366667,-78.283330,America/Panama,-5,N,N,0,,170,1
5467,NML,"Mildred Lake",CA,CA,,NML,57.033530,-111.601910,America/Edmonton,-7,N,N,6073569,,000,1
5468,NMN,Nomane,PG,PG,,NMN,-16.316668,145.066670,Pacific/Port_Moresby,10,N,N,2089539,,340,3
5469,NMP,"New Moon",AU,AU,,NMP,-20.166668,143.966660,Australia/Brisbane,10,N,N,8298780,,340,3
5470,NMR,"Nappa Merry",AU,AU,YNAP,NMR,-27.600000,141.116670,Australia/Brisbane,10,N,N,7731338,,340,3
5471,NMS,Namsang,MM,MM,VYNS,NMS,20.883333,97.750000,Asia/Rangoon,7,N,N,7730230,,320,3
5472,NMT,Namtu,MM,MM,VNMT,NMT,23.083332,97.400000,Asia/Rangoon,7,N,N,7731339,,320,3
5473,NMU,Namu,MH,MH,,NMU,8.000000,168.133330,Pacific/Majuro,12,N,N,0,,370,3
5474,NNA,NAF,MA,MA,GMMY,NNA,34.266666,-6.666667,Africa/Casablanca,0,N,N,2544572,,210,2
5475,NNB,"Santa Ana",SB,SB,AGGT,NNB,-10.833333,162.500000,Pacific/Guadalcanal,11,N,N,8298772,,340,3
5476,NND,Nangade,MZ,MZ,,NND,-11.083333,39.100000,Africa/Maputo,2,N,N,1033128,,230,2
5477,NNG,Nanning,CN,CN,ZGNN,NNG,22.613210,108.167500,Asia/Shanghai,8,N,N,6301363,,320,3
5478,NNI,Namutoni,NA,NA,FYNA,NNI,-18.816668,16.916668,Africa/Windhoek,2,N,N,7730550,,230,2
5479,NNK,Naknek,US,US,,NNK,58.733334,-157.016940,America/Anchorage,-9,N,N,5869588,,000,1
5480,NNL,Nondalton,US,US,PANO,NNL,59.978527,-154.837770,America/Anchorage,-9,N,N,5870146,,000,1
5481,NNM,Naryan-Mar,RU,RU,ULAM,NNM,67.616670,53.150000,Europe/Moscow,4,N,N,7668513,,210,2
5482,NNR,Connemara,IE,IE,EICA,NNR,53.216667,-9.466667,Europe/Dublin,0,N,N,7730479,,210,2
5483,NNT,Nan,TH,TH,VTCN,NNT,18.800000,100.783330,Asia/Bangkok,7,N,N,1608452,,320,3
5484,NNU,Nanuque,BR,BR,SNNU,NNU,-17.816668,-40.333332,America/Sao_Paulo,-2,N,N,7731340,,170,1
5485,NNX,Nunukan,ID,ID,WRLF,NNX,4.150000,117.650000,Asia/Makassar,8,N,N,7668678,,320,3
5486,NNY,Nanyang,CN,CN,ZHNY,NNY,32.983700,112.613050,Asia/Shanghai,8,N,N,7731341,,320,3
5487,NOA,Nowra,AU,AU,YSNW,NOA,-34.950558,150.537500,Australia/Sydney,11,N,N,6301348,,340,3
5488,NOB,"Nosara Beach",CR,CR,MRNS,NOB,9.976398,-85.653050,America/Costa_Rica,-6,N,N,7730112,,160,1
5489,NOC,"Ireland West Airport Knock",IE,IE,EIKN,NOC,53.914000,-8.810468,Europe/Dublin,0,N,N,6296698,,210,2
5490,NOD,Norden,DE,DE,,NOD,53.583332,7.200000,Europe/Berlin,1,N,N,0,,210,2
5491,NOG,Nogales,MX,MX,,NOG,31.333332,-110.933334,America/Hermosillo,-7,N,N,0,,000,1
5492,NOH,"Chicago NAS",US,US,,CHI,41.880554,-87.616670,America/Chicago,-6,N,N,0,,000,1
5493,NOI,Novorossijsk,RU,RU,,NOI,44.716667,37.766666,Europe/Moscow,4,N,N,8298919,,210,2
5494,NOJ,Nojabrxsk,RU,XU,USRO,NOJ,63.176730,75.294590,Asia/Yekaterinburg,6,N,N,7668539,,360,3
5495,NOK,"Nova Xavantina",BR,BR,,NOK,-14.690278,-52.348610,America/Cuiaba,-3,N,N,6317775,,170,1
5496,NOL,"Nakolik River",US,US,,NOL,67.900000,-160.716660,America/Anchorage,-9,N,N,8261017,,000,1
5497,NOM,"Nomad River",PG,PG,,NOM,-6.300000,142.216660,Pacific/Port_Moresby,10,N,N,8298839,,340,3
5498,NON,Nonouti,KI,KI,,NON,-0.680556,174.350000,Pacific/Tarawa,12,N,N,0,,340,3
5499,NOO,Naoro,PG,PG,,NOO,-9.200000,147.533340,Pacific/Port_Moresby,10,N,N,2089920,,340,3
5500,NOP,Sinop,TR,TR,,NOP,42.017500,35.068890,Europe/Istanbul,2,N,N,7668331,,210,2
5501,NOR,Nordfjordur,IS,IS,BINF,NOR,65.166664,-22.000000,Atlantic/Reykjavik,0,N,N,7730434,,210,2
5502,NOS,Fascene,MG,MG,FMNN,NOS,-13.311111,48.313890,Indian/Antananarivo,3,N,N,6297048,,230,2
5503,NOT,Novato,US,US,,NOT,38.143333,-122.555830,America/Los_Angeles,-8,N,N,5378044,,000,1
5504,NOU,Tontouta,NC,NC,NWWW,NOU,-22.016390,166.216110,Pacific/Noumea,11,N,N,6299979,,340,3
5505,NOV,Huambo,AO,AO,FNHU,NOV,-12.805556,15.757222,Africa/Luanda,1,N,N,6297061,,230,2
5506,NOZ,Novokuznetsk,RU,XU,UNWW,NOZ,53.750000,87.166664,Asia/Novokuznetsk,7,N,N,6300988,,360,3
5507,NPA,"Pensacola NAS",US,US,KNPA,PNS,30.416668,-87.216670,America/Chicago,-6,N,N,6301670,,000,1
5508,NPE,"Hawkes Bay",NZ,NZ,NZNR,NPE,-39.466670,176.872250,Pacific/Auckland,13,N,N,6246614,,340,3
5509,NPG,Nipa,PG,PG,,NPG,-6.133333,143.366670,Pacific/Port_Moresby,10,N,N,2089578,,340,3
5510,NPH,Nephi,US,US,,NPH,39.738888,-111.870834,America/Denver,-7,N,N,5543853,,000,1
5511,NPL,"New Plymouth",NZ,NZ,NZNP,NPL,-39.010130,174.179320,Pacific/Auckland,13,N,N,6223717,,340,3
5512,NPO,Nangapinoh,ID,ID,WIOG,NPO,-0.333333,111.733330,Asia/Makassar,8,N,N,7730235,,320,3
5513,NPP,Napperby,AU,AU,,NPP,-22.500000,132.683330,Australia/Darwin,10,N,N,8260874,,340,3
5514,NPR,"Novo Progresso Municipal",BR,BR,SJNP,NPR,-7.126000,-55.400000,America/Santarem,-3,N,N,8260751,,170,1
5515,NPT,State,US,US,KUUU,NPT,41.530834,-71.282500,America/New_York,-5,N,N,5223619,,000,1
5516,NPU,"San Pedro Uraba",CO,CO,,NPU,4.950000,-71.916664,America/Bogota,-5,N,N,8299255,,000,1
5517,NQA,"Millington Regional Jetport",US,US,KNQA,MEM,35.133330,-90.050000,America/Chicago,-6,N,N,6298767,TN,000,1
5518,NQI,NAS,US,US,KNQI,NQI,27.516666,-97.866670,America/Chicago,-6,N,N,6298768,,000,1
5519,NQL,Niquelandia,BR,BR,SWNQ,NQL,-14.000000,-48.983334,America/Sao_Paulo,-2,N,N,7731342,,170,1
5520,NQN,Neuquen,AR,AR,SAZN,NQN,-38.950000,-68.152220,America/Argentina/Salta,-3,N,N,6300586,,170,1
5521,NQT,"Nottingham Airport",GB,GB,EGBN,NQT,52.966667,-1.166667,Europe/London,0,N,N,7668195,,210,2
5522,NQU,Nuqui,CO,CO,SKNQ,NQU,5.700000,-77.283330,America/Bogota,-5,N,N,7668463,,000,1
5523,NQX,"Key West NAS /Boca Chica Field (private U. S. Navy )",US,US,,EYW,24.550000,-81.800000,America/New_York,-5,N,N,0,,000,1
5524,NQY,"Newquay Cornwall Airport",GB,GB,EGDG,NQY,50.437450,-4.997922,Europe/London,0,N,N,6296578,,210,2
5525,NRA,Narrandera,AU,AU,YNAR,NRA,-34.705643,146.511700,Australia/Sydney,11,N,N,7730267,,340,3
5526,NRB,Ns,US,US,,NRB,30.333332,-81.650000,America/Chicago,-6,N,N,0,,000,1
5527,NRD,Norderney,DE,DE,,NRD,53.833332,7.166667,Europe/Berlin,1,N,N,2862041,,210,2
5528,NRE,Namrole,ID,ID,WAPG,NRE,-3.816667,126.716670,Asia/Jayapura,9,N,N,7731343,,320,3
5529,NRG,Narrogin,AU,AU,,NRG,-32.933334,117.166664,Australia/Perth,8,N,N,8261003,,340,3
5530,NRI,Shangri-la,US,US,,NRI,35.166668,-99.833336,America/Chicago,-6,N,N,0,,000,1
5531,NRK,Kungsangen,SE,SE,ESSP,NRK,58.583298,16.232393,Europe/Stockholm,1,N,N,2698736,,210,2
5532,NRL,"North Ronaldsay",GB,GB,EGEN,NRL,59.370277,-2.433333,Europe/London,0,N,N,7668198,,210,2
5533,NRM,Nara,ML,ML,GANK,NRM,15.250000,-7.283333,Africa/Bamako,0,N,N,8298668,,230,2
5534,NRN,Weeze,DE,DE,EDLV,DUS,51.599285,6.150168,Europe/Berlin,1,N,N,6296519,,210,2
5535,NRR,"Roosevelt NAS",PR,PR,TJNR,NRR,18.250000,-65.638885,America/Puerto_Rico,-4,N,N,4567993,,000,1
5536,NRS,NAS,US,US,KNRS,NRS,32.837223,-115.574720,America/Los_Angeles,-8,N,N,5386417,,000,1
5537,NRT,"Narita International Airport",JP,JP,RJAA,TYO,35.773212,140.387440,Asia/Tokyo,9,N,N,6300307,,310,3
5538,NRY,Newry,AU,AU,,NRY,-16.016666,129.233340,Australia/Darwin,10,N,N,8298705,,340,3
5539,NSB,"North SPB",BS,BS,,BIM,25.775000,-79.250000,America/Nassau,-5,N,N,7731344,,140,1
5540,NSE,"Whiting Field NAS",US,US,,NSE,30.633333,-87.050000,America/Chicago,-6,N,N,0,,000,1
5541,NSF,"Andrews NAF",US,US,,ADW,38.816666,-76.833336,America/New_York,-5,N,N,0,,000,1
5542,NSH,"Now Shahr",IR,IR,OINN,NSH,36.666668,51.500000,Asia/Tehran,4,N,N,7457199,,220,2
5543,NSI,"Nsimalen International",CM,CM,FKYS,YAO,3.702222,11.550278,Africa/Douala,1,N,N,6301544,,230,2
5544,NSK,Norilsk,RU,XU,UOOO,NSK,69.323120,87.339806,Asia/Krasnoyarsk,8,N,N,7730191,,360,3
5545,NSL,"Slayton Municipal",US,US,,NSL,43.987740,-95.755850,America/Chicago,-6,N,N,5047587,,000,1
5546,NSM,Norseman,AU,AU,YNSM,NSM,-32.200000,121.750000,Australia/Perth,8,N,N,7731345,,340,3
5547,NSN,Nelson,NZ,NZ,NZNS,NSN,-41.299976,173.224980,Pacific/Auckland,13,N,N,2207510,,340,3
5548,NSO,Scone,AU,AU,YSCO,NSO,-32.036110,150.832500,Australia/Sydney,11,N,N,7731346,,340,3
5549,NSP,NAF,PH,PH,,NSP,14.500000,120.900000,Asia/Manila,8,N,N,0,,320,3
5550,NST,"Nakhon Si Thammarat",TH,TH,VTSN,NST,8.466667,99.950000,Asia/Bangkok,7,N,N,1151933,,320,3
5551,NSV,Noosaville,AU,AU,YNSH,NSV,-26.416668,153.033340,Australia/Brisbane,10,N,N,7731347,,340,3
5552,NSX,"Hovercraft/Launch Pt",VG,VG,,NSX,18.500000,-64.366670,America/Tortola,-4,N,N,0,,140,1
5553,NSY,"NAS Sigonella",IT,IT,LICZ,NSY,37.400000,14.933333,Europe/Rome,1,N,N,6299564,,210,2
5554,NSZ,"Nansha Ferry Port",CN,CN,,NSZ,22.750270,113.570850,Asia/Shanghai,8,N,N,1913164,,320,3
5555,NTB,Notodden,NO,NO,ENNO,NTB,59.583332,9.283333,Europe/Oslo,1,N,N,6296757,,210,2
5556,NTC,"Santa Carolina",MZ,MZ,,NTC,-13.366667,33.850000,Africa/Maputo,2,N,N,1103934,,230,2
5557,NTD,"Point Mugu NAS (Naval Base Ventura County",US,US,KNTD,NTD,34.150000,-119.200000,America/Los_Angeles,-8,N,N,5384339,,000,1
5558,NTE,"Nantes Atlantique",FR,FR,LFRS,NTE,47.157623,-1.601402,Europe/Paris,1,N,N,6299461,,210,2
5559,NTG,Nantong,CN,CN,,NTG,32.072920,120.975600,Asia/Shanghai,8,N,N,7731348,,320,3
5560,NTI,Bintuni,ID,ID,WASB,NTI,-2.333333,133.250000,Asia/Jayapura,9,N,N,7731349,,320,3
5561,NTJ,Manti-Ephraim,US,US,,NTJ,39.266666,-111.633330,America/Denver,-7,N,N,5542758,,000,1
5562,NTL,Williamtown,AU,AU,YWLM,NTL,-32.804592,151.840060,Australia/Sydney,11,N,N,7910156,,340,3
5563,NTM,"Miracema Do Norte",BR,BR,,NTM,-9.183333,-48.500000,America/Araguaina,-2,N,N,8260864,,170,1
5564,NTN,Normanton,AU,AU,YNTN,NTN,-17.685398,141.073070,Australia/Brisbane,10,N,N,7730269,,340,3
5565,NTO,"Santo Antao",CV,CV,GVAN,NTO,17.066668,-25.083332,Atlantic/Cape_Verde,-1,N,N,7668291,,230,2
5566,NTQ,"Noto Airport",JP,JP,RJNW,NTQ,37.294678,136.956800,Asia/Tokyo,9,N,N,7668415,,310,3
5567,NTR,"Aeropuerto del Norte International Airport",MX,MX,MMAN,MTY,25.666668,-100.316666,America/Monterrey,-6,N,N,6299827,,000,1
5568,NTT,"Kuini Lavenia",TO,TO,NFTP,NTT,-15.500000,-174.000000,Pacific/Tongatapu,13,N,N,7730694,,340,3
5569,NTU,NAS,US,US,KNTU,NTU,36.816666,-76.033330,America/New_York,-5,N,N,6301675,,000,1
5570,NTX,"Natuna Ranai",ID,ID,WION,NTX,3.950000,108.383330,Asia/Jakarta,7,N,N,6301241,,320,3
5571,NTY,Pilanesberg,ZA,ZA,FAPN,NTY,-26.033333,27.916668,Africa/Johannesburg,2,N,N,7668230,,230,2
5572,NUA,"Gregory's Lake",LK,LK,,NUA,6.966667,80.766670,Asia/Colombo,6,N,N,8261059,,330,3
5573,NUB,Numbulwar,AU,AU,YNUM,NUB,-14.271667,135.716380,Australia/Darwin,10,N,N,7731350,,340,3
5574,NUD,"En Nahud",SD,SD,HSNH,NUD,12.750000,28.416668,Africa/Khartoum,3,N,N,7668302,,220,2
5575,NUE,Nürnberg,DE,DE,EDDN,NUE,49.494167,11.077062,Europe/Berlin,1,N,N,6296511,,210,2
5576,NUF,"Castlereigh Reservoir",LK,LK,,NUF,6.891600,80.595500,Asia/Colombo,6,N,N,1244596,,330,3
5577,NUG,Nuguria,PG,PG,,NUG,-3.466667,150.816670,Pacific/Port_Moresby,10,N,N,8260878,,340,3
5578,NUH,Nunchia,CO,CO,,NUH,5.616667,-72.216670,America/Bogota,-5,N,N,0,,000,1
5579,NUI,Nuiqsut,US,US,PAQT,NUI,70.209724,-151.005550,America/Anchorage,-9,N,N,5870441,,000,1
5580,NUJ,Nojeh,IR,IR,,NUJ,35.200000,48.666668,Asia/Tehran,4,N,N,0,,220,2
5581,NUK,Nukutavake,PF,PF,NTGW,NUK,-19.183332,-138.700000,Pacific/Tahiti,-10,N,N,7730700,,340,3
5582,NUL,Nulato,US,US,PANU,NUL,64.727776,-158.076660,America/Anchorage,-9,N,N,5870463,AK,008,1
5583,NUN,"Saufley NAS",US,US,,PNS,30.472500,-87.188330,America/Chicago,-6,N,N,0,,000,1
5584,NUP,Nunapitchuk,US,US,,NUP,60.894444,-162.466660,America/Anchorage,-9,N,N,5870503,,000,1
5585,NUQ,"Moffett Field",US,US,,NUQ,37.383330,-122.083336,America/Los_Angeles,-8,N,N,0,,000,1
5586,NUR,Nullarbor,AU,AU,YNUB,NUR,-31.433332,130.916670,Australia/Adelaide,11,N,N,7731351,,340,3
5587,NUS,Norsup,VU,VU,NVSP,NUS,-16.058332,167.400000,Pacific/Efate,11,N,N,7668375,,340,3
5588,NUT,Nutuve,PG,PG,,NUT,-5.633333,151.383330,Pacific/Port_Moresby,10,N,N,8299205,,340,3
5589,NUU,Nakuru,KE,KE,HKNK,NUU,-0.300000,36.150000,Africa/Nairobi,3,N,N,6297323,,230,2
5590,NUW,"Whidbey Island NAS (Ault Field)",US,US,,NUW,48.351944,-122.655830,America/Los_Angeles,-8,N,N,0,,000,1
5591,NUX,"Novy Urengoy",RU,XU,USMU,NUX,66.073350,76.522835,Asia/Yekaterinburg,6,N,N,7668535,,360,3
5592,NVA,"La Marguita",CO,CO,SKNV,NVA,2.946824,-75.295525,America/Bogota,-5,N,N,6300749,,000,1
5593,NVD,Nevada,US,US,KNVD,NVD,37.851390,-94.303890,America/Chicago,-6,N,N,4400208,,000,1
5594,NVG,"Nueva Guinea",NI,NI,MNNG,NVG,11.666667,-84.450000,America/Managua,-6,N,N,7730670,,160,1
5595,NVI,"Navoi International Airport",UZ,UZ,UTSA,NVI,40.115000,65.159164,Asia/Samarkand,5,N,N,7668546,,320,3
5596,NVK,Framnes,NO,NO,ENNK,NVK,68.425000,17.425000,Europe/Oslo,1,N,N,3144987,,210,2
5597,NVN,Nervino,US,US,,NVN,39.820180,-120.378820,America/Los_Angeles,-8,N,N,5327158,,000,1
5598,NVP,"Novo Aripuana",BR,BR,SWNA,NVP,-5.133333,-60.366670,America/Manaus,-4,N,N,7731353,,170,1
5599,NVR,Novgorod,RU,RU,,NVR,58.516666,31.300000,Europe/Moscow,4,N,N,0,,210,2
5600,NVS,Nevers,FR,FR,LFQG,NVS,47.000000,3.150000,Europe/Paris,1,N,N,6299445,,210,2
5601,NVT,Navegantes,BR,BR,SBNF,NVT,-26.866667,-48.633330,America/Sao_Paulo,-2,N,N,7668439,,170,1
5602,NVY,Neyveli,IN,IN,,NVY,11.600000,79.433334,Asia/Kolkata,6,N,N,7731354,,330,3
5603,NWA,Moheli,KM,KM,FMCI,NWA,-12.283333,43.766666,Indian/Comoro,3,N,N,7668244,,230,2
5604,NWH,"Parlin Field",US,US,,NWH,43.366670,-72.166664,America/New_York,-5,N,N,5090821,,000,1
5605,NWI,"Norwich International Airport",GB,GB,EGSH,NWI,52.669533,1.276782,Europe/London,0,N,N,6296644,,210,2
5606,NWP,NS,CA,CA,,NWP,47.300000,-53.966667,America/St_Johns,-4,N,N,7732472,,000,1
5607,NWS,"Pier 11/Wall St. SPB",US,US,,NYC,40.703056,-74.010560,America/New_York,-5,N,N,0,,000,1
5608,NWT,Nowata,PG,PG,,NWT,-9.983333,149.733340,Pacific/Port_Moresby,10,N,N,8298827,,340,3
5609,NWU,"Bermuda NAS",BM,BM,,BDA,32.750000,-65.000000,Atlantic/Bermuda,-4,N,N,0,,140,1
5610,NXX,"Willow Grove NAS",US,US,KNXX,NXX,40.200000,-75.133330,America/New_York,-5,N,N,6301677,,000,1
5611,NYA,Nyagan,RU,XU,USHN,NYA,62.101074,65.605630,Asia/Yekaterinburg,6,N,N,7668531,,360,3
5612,NYE,Nyeri,KE,KE,HKNI,NYE,-0.416667,36.950000,Africa/Nairobi,3,N,N,6297322,,230,2
5613,NYG,"Quantico NAS",US,US,,NYG,38.516666,-77.283330,America/New_York,-5,N,N,0,,000,1
5614,NYI,Sunyani,GH,GH,DGSN,NYI,7.333333,-2.333333,Africa/Accra,0,N,N,6296428,,230,2
5615,NYK,Nanyuki,KE,KE,HKNY,NYK,0.016667,37.066666,Africa/Nairobi,3,N,N,6297325,,230,2
5616,NYM,Nadym,RU,XU,USMM,NYM,65.483330,72.716670,Asia/Yekaterinburg,6,N,N,7668534,,360,3
5617,NYN,Nyngan,AU,AU,YNYN,NYN,-31.566668,147.183330,Australia/Sydney,11,N,N,7668752,,340,3
5618,NYO,Skavsta,SE,SE,ESKN,STO,58.784250,16.922867,Europe/Stockholm,1,N,N,6296795,,210,2
